"date","value","volume"
"2020-07-03","542.66","12672"
"2020-07-06","549.1","953"
"2020-07-07","546.97","920"
"2020-07-08","540.31","21466"
"2020-07-09","545","2589"
"2020-07-10","548.99","602"
"2020-07-16","545.11","655"
"2020-07-17","548.4","1679"
"2020-07-20","547","1375"
"2020-07-21","545","9338"
"2020-07-22","545.71","9962"
"2020-07-23","547.86","7774"
"2020-07-24","548.55","55761"
"2020-07-27","547.61","6341"
"2020-07-28","546.58","10763"
"2020-07-29","550","2305"
"2020-07-30","560","17042"
"2020-07-31","579.99","17305"
"2020-08-03","580","2651"
"2020-08-04","550.64","24443"
"2020-08-05","551.34","8140"
"2020-08-06","549.93","5752"
"2020-08-07","547","2353"
"2020-08-10","549.99","1443"
"2020-08-11","544.73","31010"
"2020-08-12","543.06","13135"
"2020-08-13","543.86","14285"
"2020-08-14","549","8781"
"2020-08-17","547.55","17826"
"2020-08-18","582.07","100378"
"2020-08-19","589.98","36187"
"2020-08-20","585","20279"
"2020-08-21","593.91","23635"
"2020-08-24","595.75","45780"
"2020-08-25","597.3","6074"
"2020-08-26","588.87","48911"
"2020-08-27","585","18929"
"2020-08-28","584","37166"
"2020-08-31","583.4","37582"
"2020-09-01","576.12","14797"
"2020-09-02","570.38","10559"
"2020-09-03","574.74","6871"
"2020-09-04","574.38","15194"
"2020-09-07","574.95","1301"
"2020-09-08","569.07","17140"
"2020-09-09","583.5","1717"
"2020-09-10","580.54","4329"
"2020-09-11","580.2","4110"
"2020-09-14","575.44","14723"
"2020-09-15","579","10559"
"2020-09-16","574.16","24449"
"2020-09-17","579","1"
"2020-09-18","572.9","6928"
"2020-09-21","573.51","7372"
"2020-09-22","574.86","7296"
"2020-09-23","563.47","22337"
"2020-09-24","569.99","6086"
"2020-09-25","570","3522"
"2020-09-28","564.74","30153"
"2020-09-29","556.24","9773"
"2020-09-30","568.88","5069"
"2020-10-01","573.59","11537"
"2020-10-02","574","3705"
"2020-10-05","559.99","14503"
"2020-10-06","560","14020"
"2020-10-07","569.52","4831"
"2020-10-08","567.72","13854"
"2020-10-09","569","892"
"2020-10-12","566.22","2148"
"2020-10-13","566","521"
"2020-10-14","569.94","12931"
"2020-10-16","570.04","42507"
"2020-10-19","571.77","3709"
"2020-10-20","569.25","6511"
"2020-10-21","572.99","25662"
"2020-10-22","570.37","4095"
"2020-10-23","569.99","2510"
"2020-10-26","570.97","4753"
"2020-10-27","568.06","3447"
"2020-10-28","568.32","2577"
"2020-10-29","564","11136"
"2020-10-30","568.37","20113"
"2020-11-02","569.27","7420"
"2020-11-03","567.86","2008"
"2020-11-04","573.92","60177"
"2020-11-05","593.33","7871"
"2020-11-06","580","14848"
"2020-11-09","580.98","26491"
"2020-11-10","575.69","37568"
"2020-11-11","584.99","2070"
"2020-11-12","580.34","10696"
"2020-11-13","585","433"
"2020-11-17","585","5212"
"2020-11-18","585.13","2252"
"2020-11-19","583.38","10189"
"2020-11-20","588.09","3253"
"2020-11-23","588","1404"
"2020-11-24","585","10390"
"2020-11-25","585","15917"
"2020-11-27","574.61","42214"
"2020-11-30","578.38","2928"
"2020-12-01","575.31","5996"
"2020-12-02","579.19","5087"
"2020-12-03","582","393"
"2020-12-04","578.63","19829"
"2020-12-07","581","3291"
"2020-12-08","575.51","13925"
"2020-12-09","574.65","17107"
"2020-12-10","581","3132"
"2020-12-11","581.5","780"
"2020-12-14","582","4410"
"2020-12-15","575.65","8673"
"2020-12-16","580","1873"
"2020-12-17","574.94","21659"
"2020-12-18","577.82","49147"
"2020-12-21","574.79","56971"
"2020-12-22","570.23","16746"
"2020-12-23","572.09","37920"
"2020-12-24","575.27","13951"
"2020-12-25","575.75","1309"
"2020-12-28","575.85","18708"
"2020-12-30","616.6","243198"
"2020-12-31","605.15","91249"
"2021-01-04","600.27","2082"
"2021-01-05","602.39","15567"
"2021-01-06","601.38","10372"
"2021-01-07","596.22","14717"
"2021-01-08","591","38127"
"2021-01-11","586.55","15110"
"2021-01-12","595.52","22178"
"2021-01-13","600.02","32466"
"2021-01-14","605.23","20473"
"2021-01-15","601.73","33220"
"2021-01-18","600.08","18973"
"2021-01-19","602","753"
"2021-01-20","600.1","10615"
"2021-01-21","602.11","31471"
"2021-01-22","607.65","84906"
"2021-01-25","617.37","27054"
"2021-01-26","616.99","13338"
"2021-01-27","619.99","22973"
"2021-01-28","619.4","14591"
"2021-01-29","623.62","39796"
"2021-02-01","625.28","26696"
"2021-02-02","630.17","46321"
"2021-02-03","630.54","32120"
"2021-02-04","631.05","6882"
"2021-02-05","639.8","54660"
"2021-02-08","640.35","85601"
"2021-02-09","638.5","61390"
"2021-02-10","639.9","52259"
"2021-02-11","640.48","37499"
"2021-02-15","639.74","38064"
"2021-02-16","638.7","62014"
"2021-02-17","724.57","426757"
"2021-02-18","748.3","170660"
"2021-02-19","732.71","79331"
"2021-02-22","735.45","97197"
"2021-02-23","732.89","72971"
"2021-02-24","729.81","90479"
"2021-02-25","733.67","50782"
"2021-02-26","730.3","102068"
"2021-03-01","730.49","131773"
"2021-03-02","743.89","54427"
"2021-03-03","747.91","123249"
"2021-03-04","742.67","14338"
"2021-03-05","749.75","11711"
"2021-03-09","749.41","36681"
"2021-03-10","747.38","38014"
"2021-03-11","745.31","15621"
"2021-03-12","745.96","20123"
"2021-03-15","744.43","43886"
"2021-03-16","740.18","13473"
"2021-03-17","727.41","27806"
"2021-03-18","739.71","37837"
"2021-03-19","741.77","10748"
"2021-03-22","739.82","19372"
"2021-03-23","737.86","15692"
"2021-03-24","741.18","12524"
"2021-03-25","749.89","45581"
"2021-03-26","756.32","37094"
"2021-03-29","759.21","39114"
"2021-03-30","762.4","50746"
"2021-03-31","746.58","54099"
"2021-04-01","709.86","33277"
"2021-04-02","711.3","27274"
"2021-04-05","709.48","85524"
"2021-04-06","708.19","34554"
"2021-04-07","708.57","16197"
"2021-04-07","708.57","16197"
"2021-04-08","709.1","65434"
"2021-04-09","710.58","39108"
"2021-04-12","720.22","35988"
"2021-04-13","720.38","130295"
"2021-04-14","724.96","35886"
"2021-04-15","724.52","34689"
"2021-04-16","723.84","60960"
"2021-04-19","724.57","48868"
"2021-04-20","715.81","55489"
"2021-04-21","710.57","126114"
"2021-04-22","720.25","42675"
"2021-04-23","719.98","23760"
"2021-04-26","722.02","16175"
"2021-04-27","721.11","30046"
"2021-04-28","723.3","29523"
"2021-04-29","724.37","60494"
"2021-04-30","726.7","50423"
"2021-05-03","720.14","33040"
"2021-05-04","722.42","23892"
"2021-05-05","721.92","162947"
"2021-05-06","719.24","21046"
"2021-05-07","719.94","16710"
"2021-05-10","718.96","34134"
"2021-05-11","709.67","62158"
"2021-05-12","712.49","17228"
"2021-05-13","709.99","13831"
"2021-05-14","709.82","34051"
"2021-05-17","705.03","25733"
"2021-05-18","719.97","20591"
"2021-05-19","719.12","20525"
"2021-05-20","714.63","14589"
"2021-05-21","710.83","24898"
"2021-05-24","711.6","29982"
"2021-05-25","711.96","35068"
"2021-05-27","714.49","12303"
"2021-05-28","715","14414"
"2021-05-31","714","14352"
"2021-06-02","714.69","15786"
"2021-06-03","715","11755"
"2021-06-04","714.32","19181"
"2021-06-07","714.1","19264"
"2021-06-08","713.33","33785"
"2021-06-10","711.48","66385"
"2021-06-11","712.4","96473"
"2021-06-14","713.63","25435"
"2021-06-15","713.18","14158"
"2021-06-16","712.64","28838"
"2021-06-17","714.7","15520"
"2021-06-18","711.48","37825"
"2021-06-21","715.59","34815"
"2021-06-22","744","2221"
"2021-06-23","744.07","19844"
"2021-06-24","760.1","29432"
"2021-06-25","771.04","25087"
"2021-06-28","771.47","25951"
"2021-06-29","772.16","19874"
"2021-06-30","794.33","36521"
"2021-07-01","795.05","16747"
"2021-07-02","774.66","63683"
"2021-07-05","788.56","14023"
"2021-07-06","798.24","44482"
"2021-07-07","809.68","19368"
"2021-07-08","922.77","17517"
"2021-07-09","933.05","55130"
"2021-07-19","938.54","46863"
"2021-07-20","910.31","92457"
"2021-07-21","892.3","26656"
"2021-07-22","910.95","45494"
"2021-07-23","920.8","16495"
"2021-07-24","920.18","10647"
"2021-07-26","938.53","23457"
"2021-07-27","936.24","32113"
"2021-07-28","925.61","21213"
"2021-07-29","925.11","61216"
"2021-07-30","949.52","29903"
"2021-08-02","948.93","54107"
"2021-08-03","965.48","99257"
"2021-08-04","990.47","43244"
"2021-08-05","1139","22584"
"2021-08-06","1309","103842"
"2021-08-09","1319","216379"
"2021-08-10","1253","121967"
"2021-08-11","1151","62077"
"2021-08-12","1101","65725"
"2021-08-13","1238","41153"
"2021-08-16","1226","34721"
"2021-08-17","1241","47029"
"2021-08-18","1239","34993"
"2021-08-19","1236","51303"
"2021-08-20","1183","38357"
"2021-08-23","1205","44701"
"2021-08-24","1206","34901"
"2021-08-25","1206","26513"
"2021-08-26","1216","68707"
"2021-08-27","1241","48516"
"2021-08-30","1288","84569"
"2021-08-31","1299","41576"
"2021-09-01","1318","75497"
"2021-09-02","1340","55393"
"2021-09-03","1328","67870"
"2021-09-06","1334","55022"
"2021-09-07","1333","47840"
"2021-09-08","1336","39218"
"2021-09-09","1352","58123"
"2021-09-10","1499","100503"
"2021-09-13","1415","156931"
"2021-09-14","1443","73200"
"2021-09-15","1387","224285"
"2021-09-16","1267","280948"
"2021-09-17","1246","194812"
"2021-09-20","1396","101839"
"2021-09-21","1395","35127"
"2021-09-22","1399","84674"
"2021-09-23","1406","37437"
"2021-09-24","1404","54937"
"2021-09-27","1404","48556"
"2021-09-28","1408","55622"
"2021-09-29","1404","55734"
"2021-09-30","1410","52755"
"2021-10-01","1403","37124"
"2021-10-04","1398","36641"
"2021-10-05","1378","44045"
"2021-10-06","1365","38736"
"2021-10-07","1309","73470"
"2021-10-08","1318","30699"
"2021-10-11","1355","28523"
"2021-10-12","1371","29346"
"2021-10-13","1387","45127"
"2021-10-14","1385","15095"
"2021-10-15","1381","29472"
"2021-10-18","1386","22974"
"2021-10-19","1391","24779"
"2021-10-20","1391","42033"
"2021-10-21","1398","29784"
"2021-10-22","1398","42402"
"2021-10-25","1399","54447"
"2021-10-26","1398","38241"
"2021-10-27","1399","20752"
"2021-10-28","1396","76229"
"2021-10-29","1395","19025"
"2021-11-01","1390","67242"
"2021-11-02","1381","47477"
"2021-11-03","1376","42411"
"2021-11-04","1380","22379"
"2021-11-08","1384","21806"
"2021-11-09","1381","51147"
"2021-11-10","1381","27324"
"2021-11-11","1406","31347"
"2021-11-12","1457","34034"
"2021-11-15","1473","26060"
"2021-11-16","1484","41727"
"2021-11-17","1493","61959"
"2021-11-18","1494","58104"
"2021-11-19","1490","78963"
"2021-11-22","1490","55873"
"2021-11-23","1491","81086"
"2021-11-24","1491","42964"
"2021-11-25","1490","44984"
"2021-11-29","1491","71530"
"2021-11-30","1492","131080"
"2021-12-01","1500","71405"
"2021-12-02","1527","102315"
"2021-12-03","1543","67664"
"2021-12-06","1569","187320"
"2021-12-07","1597","163972"
"2021-12-08","1650","158406"
"2021-12-09","1705","127486"
"2021-12-10","1715","74937"
